date,open,high,low,close,volume,average,barCount
2025-02-07 09:30:00-05:00,1.49,1.49,1.49,1.49,1303.0,1.49,4
2025-02-07 09:31:00-05:00,1.48,1.4817,1.48,1.4817,1300.0,1.48026,3
2025-02-07 09:32:00-05:00,1.4817,1.4817,1.4817,1.4817,0.0,1.4817,0
2025-02-07 09:33:00-05:00,1.4817,1.4817,1.4817,1.4817,0.0,1.4817,0
2025-02-07 09:34:00-05:00,1.4817,1.4817,1.4817,1.4817,0.0,1.4817,0
2025-02-07 09:35:00-05:00,1.4817,1.4817,1.4817,1.4817,0.0,1.4817,0
2025-02-07 09:36:00-05:00,1.4806,1.481,1.46,1.46,2117.0,1.46968,6
2025-02-07 09:37:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:38:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:39:00-05:00,1.5,1.5,1.5,1.5,110.0,1.5,1
2025-02-07 09:40:00-05:00,1.5,1.5,1.5,1.5,0.0,1.5,0
2025-02-07 09:41:00-05:00,1.5,1.5,1.5,1.5,0.0,1.5,0
2025-02-07 09:42:00-05:00,1.5,1.5,1.5,1.5,0.0,1.5,0
2025-02-07 09:43:00-05:00,1.5,1.5,1.5,1.5,0.0,1.5,0
2025-02-07 09:44:00-05:00,1.5,1.5,1.5,1.5,0.0,1.5,0
2025-02-07 09:45:00-05:00,1.465,1.465,1.465,1.465,500.0,1.465,1
2025-02-07 09:46:00-05:00,1.465,1.465,1.465,1.465,0.0,1.465,0
2025-02-07 09:47:00-05:00,1.465,1.465,1.465,1.465,0.0,1.465,0
2025-02-07 09:48:00-05:00,1.465,1.465,1.465,1.465,0.0,1.465,0
2025-02-07 09:49:00-05:00,1.465,1.465,1.465,1.465,0.0,1.465,0
2025-02-07 09:50:00-05:00,1.465,1.465,1.465,1.465,0.0,1.465,0
2025-02-07 09:51:00-05:00,1.465,1.465,1.465,1.465,0.0,1.465,0
2025-02-07 09:52:00-05:00,1.46,1.46,1.46,1.46,1400.0,1.46,1
2025-02-07 09:53:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:54:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:55:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:56:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:57:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:58:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 09:59:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 10:00:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 10:01:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 10:02:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
2025-02-07 10:03:00-05:00,1.46,1.46,1.46,1.46,0.0,1.46,0
