date,open,high,low,close,volume,average,barCount
2025-02-11 09:30:00-05:00,0.67,0.67,0.67,0.67,114.0,0.67,1
2025-02-11 09:31:00-05:00,0.6989,0.6989,0.6989,0.6989,1276.0,0.6989,1
2025-02-11 09:32:00-05:00,0.6996,0.6996,0.6996,0.6996,100.0,0.6996,1
2025-02-11 09:33:00-05:00,0.6996,0.6996,0.6996,0.6996,0.0,0.6996,0
2025-02-11 09:34:00-05:00,0.6996,0.6996,0.6996,0.6996,0.0,0.6996,0
2025-02-11 09:35:00-05:00,0.6996,0.6996,0.6996,0.6996,0.0,0.6996,0
2025-02-11 09:36:00-05:00,0.6996,0.6996,0.6996,0.6996,0.0,0.6996,0
2025-02-11 09:37:00-05:00,0.69,0.69,0.69,0.69,2000.0,0.69,1
2025-02-11 09:38:00-05:00,0.69,0.69,0.69,0.69,0.0,0.69,0
2025-02-11 09:39:00-05:00,0.68,0.68,0.6729,0.6729,1178.0,0.67397,2
2025-02-11 09:40:00-05:00,0.6754,0.6754,0.6675,0.6675,1310.0,0.67164,4
2025-02-11 09:41:00-05:00,0.6675,0.6675,0.6675,0.6675,0.0,0.6675,0
2025-02-11 09:42:00-05:00,0.6675,0.6675,0.6675,0.6675,0.0,0.6675,0
2025-02-11 09:43:00-05:00,0.6675,0.6675,0.6675,0.6675,0.0,0.6675,0
2025-02-11 09:44:00-05:00,0.6675,0.6675,0.6675,0.6675,0.0,0.6675,0
2025-02-11 09:45:00-05:00,0.6675,0.6675,0.6675,0.6675,0.0,0.6675,0
2025-02-11 09:46:00-05:00,0.668,0.668,0.668,0.668,235.0,0.668,1
2025-02-11 09:47:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:48:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:49:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:50:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:51:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:52:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:53:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:54:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:55:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:56:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:57:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:58:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 09:59:00-05:00,0.668,0.668,0.668,0.668,0.0,0.668,0
2025-02-11 10:00:00-05:00,0.667,0.667,0.667,0.667,100.0,0.667,1
2025-02-11 10:01:00-05:00,0.667,0.667,0.667,0.667,0.0,0.667,0
2025-02-11 10:02:00-05:00,0.667,0.667,0.667,0.667,0.0,0.667,0
2025-02-11 10:03:00-05:00,0.667,0.667,0.667,0.667,0.0,0.667,0
2025-02-11 10:04:00-05:00,0.667,0.667,0.667,0.667,0.0,0.667,0
2025-02-11 10:05:00-05:00,0.6709,0.6709,0.667,0.667,2200.0,0.66718,4
2025-02-11 10:06:00-05:00,0.6674,0.6674,0.6674,0.6674,4260.0,0.6674,1
2025-02-11 10:07:00-05:00,0.6674,0.6674,0.6674,0.6674,0.0,0.6674,0
2025-02-11 10:08:00-05:00,0.6674,0.6674,0.6674,0.6674,0.0,0.6674,0
2025-02-11 10:09:00-05:00,0.6674,0.6674,0.6674,0.6674,0.0,0.6674,0
2025-02-11 10:10:00-05:00,0.6674,0.6674,0.6674,0.6674,0.0,0.6674,0
2025-02-11 10:11:00-05:00,0.6749,0.6749,0.6749,0.6749,2056.0,0.6749,1
