date,open,high,low,close,volume,average,barCount
2025-02-05 09:30:00-05:00,0.2222,0.2298,0.2222,0.2296,20496.0,0.22364,6
2025-02-05 09:31:00-05:00,0.2296,0.2296,0.2296,0.2296,0.0,0.2296,0
2025-02-05 09:32:00-05:00,0.2286,0.2286,0.2286,0.2286,300.0,0.2286,1
2025-02-05 09:33:00-05:00,0.2296,0.2296,0.2286,0.2293,913.0,0.22925,3
2025-02-05 09:34:00-05:00,0.2293,0.2293,0.2286,0.2286,1200.0,0.22918,4
2025-02-05 09:35:00-05:00,0.2276,0.2276,0.2276,0.2276,200.0,0.2276,2
2025-02-05 09:36:00-05:00,0.2276,0.2276,0.2276,0.2276,0.0,0.2276,0
2025-02-05 09:37:00-05:00,0.2276,0.2276,0.2276,0.2276,0.0,0.2276,0
2025-02-05 09:38:00-05:00,0.2286,0.2296,0.2286,0.2296,1130.0,0.22948,2
2025-02-05 09:39:00-05:00,0.2286,0.2286,0.2286,0.2286,500.0,0.2286,1
2025-02-05 09:40:00-05:00,0.2286,0.2296,0.2286,0.2296,10120.0,0.22953,10
2025-02-05 09:41:00-05:00,0.2295,0.2295,0.2295,0.2295,2048.0,0.2295,1
2025-02-05 09:42:00-05:00,0.2295,0.2295,0.2295,0.2295,0.0,0.2295,0
2025-02-05 09:43:00-05:00,0.2296,0.2296,0.2296,0.2296,300.0,0.2296,1
2025-02-05 09:44:00-05:00,0.2294,0.2294,0.2294,0.2294,300.0,0.2294,1
2025-02-05 09:45:00-05:00,0.2293,0.2293,0.2293,0.2293,500.0,0.2293,3
2025-02-05 09:46:00-05:00,0.2294,0.2294,0.2293,0.2293,3000.0,0.22933,2
2025-02-05 09:47:00-05:00,0.2284,0.2284,0.2284,0.2284,1000.0,0.2284,1
2025-02-05 09:48:00-05:00,0.2284,0.2284,0.2284,0.2284,0.0,0.2284,0
2025-02-05 09:49:00-05:00,0.2284,0.2284,0.2284,0.2284,0.0,0.2284,0
2025-02-05 09:50:00-05:00,0.2284,0.2284,0.2284,0.2284,0.0,0.2284,0
2025-02-05 09:51:00-05:00,0.2284,0.2284,0.2284,0.2284,0.0,0.2284,0
2025-02-05 09:52:00-05:00,0.2296,0.2296,0.2296,0.2296,1900.0,0.2296,1
2025-02-05 09:53:00-05:00,0.229,0.229,0.229,0.229,999.0,0.229,1
2025-02-05 09:54:00-05:00,0.229,0.229,0.229,0.229,0.0,0.229,0
2025-02-05 09:55:00-05:00,0.2292,0.2292,0.2256,0.2256,5264.0,0.22758,11
2025-02-05 09:56:00-05:00,0.2256,0.2256,0.2256,0.2256,0.0,0.2256,0
2025-02-05 09:57:00-05:00,0.2256,0.2256,0.2256,0.2256,1500.0,0.2256,1
2025-02-05 09:58:00-05:00,0.2255,0.2256,0.2255,0.2255,1766.0,0.22554,4
2025-02-05 09:59:00-05:00,0.225,0.225,0.225,0.225,15999.0,0.225,2
2025-02-05 10:00:00-05:00,0.2274,0.2274,0.2274,0.2274,1340.0,0.2274,2
2025-02-05 10:01:00-05:00,0.2274,0.2274,0.2274,0.2274,0.0,0.2274,0
2025-02-05 10:02:00-05:00,0.2273,0.2273,0.2273,0.2273,300.0,0.2273,1
2025-02-05 10:03:00-05:00,0.225,0.2262,0.225,0.2262,450.0,0.22567,2
2025-02-05 10:04:00-05:00,0.2262,0.2262,0.2262,0.2262,1000.0,0.2262,1
2025-02-05 10:05:00-05:00,0.2253,0.227,0.223,0.2237,36707.0,0.22522,19
2025-02-05 10:06:00-05:00,0.2237,0.2237,0.2237,0.2237,0.0,0.2237,0
2025-02-05 10:07:00-05:00,0.2252,0.2252,0.2252,0.2252,144.0,0.2252,1
2025-02-05 10:08:00-05:00,0.2252,0.2252,0.2252,0.2252,0.0,0.2252,0
2025-02-05 10:09:00-05:00,0.2263,0.2263,0.2263,0.2263,4800.0,0.2263,2
2025-02-05 10:10:00-05:00,0.2263,0.2263,0.2263,0.2263,0.0,0.2263,0
2025-02-05 10:11:00-05:00,0.2251,0.2251,0.2251,0.2251,1200.0,0.2251,5
2025-02-05 10:12:00-05:00,0.2251,0.2251,0.2251,0.2251,1100.0,0.2251,3
2025-02-05 10:13:00-05:00,0.2251,0.2251,0.2251,0.2251,1300.0,0.2251,5
2025-02-05 10:14:00-05:00,0.2251,0.2263,0.2251,0.2251,4547.0,0.22516,11
2025-02-05 10:15:00-05:00,0.2274,0.2274,0.2251,0.2273,2155.0,0.22629,3
2025-02-05 10:16:00-05:00,0.2251,0.2251,0.2251,0.2251,800.0,0.2251,3
2025-02-05 10:17:00-05:00,0.2251,0.2251,0.2251,0.2251,2000.0,0.2251,3
2025-02-05 10:18:00-05:00,0.2251,0.2263,0.2251,0.2263,1100.0,0.22521,2
2025-02-05 10:19:00-05:00,0.2251,0.2274,0.2251,0.2263,7200.0,0.22538,8
2025-02-05 10:20:00-05:00,0.2251,0.2262,0.2251,0.2262,2200.0,0.2256,2
2025-02-05 10:21:00-05:00,0.2251,0.2251,0.2251,0.2251,1300.0,0.2251,5
2025-02-05 10:22:00-05:00,0.2251,0.2251,0.2251,0.2251,2100.0,0.2251,3
2025-02-05 10:23:00-05:00,0.2252,0.2268,0.2202,0.2202,35016.0,0.22354,20
2025-02-05 10:24:00-05:00,0.2226,0.224,0.2212,0.224,2963.0,0.2234,5
2025-02-05 10:25:00-05:00,0.2269,0.2269,0.2269,0.2269,1000.0,0.2269,1
2025-02-05 10:26:00-05:00,0.224,0.224,0.2212,0.224,1340.0,0.22379,3
2025-02-05 10:27:00-05:00,0.2242,0.2242,0.2242,0.2242,150.0,0.2242,1
2025-02-05 10:28:00-05:00,0.224,0.224,0.224,0.224,330.0,0.224,1
2025-02-05 10:29:00-05:00,0.224,0.224,0.224,0.224,0.0,0.224,0
2025-02-05 10:30:00-05:00,0.224,0.224,0.224,0.224,0.0,0.224,0
2025-02-05 10:31:00-05:00,0.224,0.224,0.224,0.224,0.0,0.224,0
2025-02-05 10:32:00-05:00,0.2269,0.2269,0.2269,0.2269,2114.0,0.2269,1
2025-02-05 10:33:00-05:00,0.2241,0.2268,0.2241,0.2268,4275.0,0.22544,2
2025-02-05 10:34:00-05:00,0.2268,0.2268,0.2268,0.2268,5000.0,0.2268,1
2025-02-05 10:35:00-05:00,0.2254,0.2254,0.2254,0.2254,780.0,0.2254,1
2025-02-05 10:36:00-05:00,0.2254,0.2254,0.2254,0.2254,0.0,0.2254,0
2025-02-05 10:37:00-05:00,0.2254,0.2254,0.2254,0.2254,0.0,0.2254,0
2025-02-05 10:38:00-05:00,0.2254,0.2254,0.2254,0.2254,2700.0,0.2254,3
2025-02-05 10:39:00-05:00,0.225,0.225,0.225,0.225,100.0,0.225,1
2025-02-05 10:40:00-05:00,0.225,0.2262,0.225,0.2262,4700.0,0.22518,5
2025-02-05 10:41:00-05:00,0.2241,0.2251,0.2241,0.2251,2000.0,0.22415,2
