date,open,high,low,close,volume,average,barCount
2025-02-21 09:30:00-05:00,3.04,3.04,3.04,3.04,0.0,3.04,0
2025-02-21 09:31:00-05:00,3.04,3.04,3.04,3.04,0.0,3.04,0
2025-02-21 09:32:00-05:00,3.04,3.04,3.04,3.04,0.0,3.04,0
2025-02-21 09:33:00-05:00,3.04,3.04,3.04,3.04,0.0,3.04,0
2025-02-21 09:34:00-05:00,3.04,3.04,3.04,3.04,0.0,3.04,0
2025-02-21 09:35:00-05:00,3.04,3.04,3.04,3.04,0.0,3.04,0
2025-02-21 09:36:00-05:00,3.12,3.12,3.12,3.12,50.0,3.12,1
2025-02-21 09:37:00-05:00,3.12,3.12,3.12,3.12,0.0,3.12,0
2025-02-21 09:38:00-05:00,3.12,3.12,3.12,3.12,0.0,3.12,0
2025-02-21 09:39:00-05:00,3.12,3.12,3.12,3.12,0.0,3.12,0
2025-02-21 09:40:00-05:00,3.12,3.12,3.12,3.12,0.0,3.12,0
2025-02-21 09:41:00-05:00,3.12,3.12,3.12,3.12,0.0,3.12,0
2025-02-21 09:42:00-05:00,3.12,3.12,3.12,3.12,0.0,3.12,0
2025-02-21 09:43:00-05:00,3.0,3.0,3.0,3.0,23.375,3.0,1
2025-02-21 09:44:00-05:00,3.0008,3.0008,3.0,3.0008,135.0,3.00056,3
2025-02-21 09:45:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:46:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:47:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:48:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:49:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:50:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:51:00-05:00,3.0752,3.0752,3.0752,3.0752,12.5,3.0752,1
2025-02-21 09:52:00-05:00,3.0752,3.0752,3.0752,3.0752,0.0,3.0752,0
2025-02-21 09:53:00-05:00,3.0008,3.0008,3.0008,3.0008,637.5,3.0008,2
2025-02-21 09:54:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:55:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:56:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:57:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:58:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 09:59:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:00:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:01:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:02:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:03:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:04:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:05:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:06:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:07:00-05:00,3.0008,3.0008,3.0008,3.0008,0.0,3.0008,0
2025-02-21 10:08:00-05:00,3.0376,3.0376,3.0128,3.0344,87.5,3.03176,3
2025-02-21 10:09:00-05:00,3.0088,3.0088,3.0088,3.0088,12.5,3.0088,1
2025-02-21 10:10:00-05:00,3.008,3.012,2.976,3.0,3767.75,3.00336,27
2025-02-21 10:11:00-05:00,2.968,2.968,2.968,2.968,120.125,2.968,1
2025-02-21 10:12:00-05:00,2.9704,2.976,2.9688,2.9696,225.0,2.97064,12
2025-02-21 10:13:00-05:00,2.9696,2.9696,2.9696,2.9696,0.0,2.9696,0
2025-02-21 10:14:00-05:00,2.9696,2.9696,2.9696,2.9696,0.0,2.9696,0
2025-02-21 10:15:00-05:00,2.9696,2.9696,2.9696,2.9696,0.0,2.9696,0
2025-02-21 10:16:00-05:00,2.9696,2.9696,2.9696,2.9696,0.0,2.9696,0
2025-02-21 10:17:00-05:00,2.9696,2.9696,2.9696,2.9696,0.0,2.9696,0
