date,open,high,low,close,volume,average,barCount
2025-02-07 09:30:00-05:00,1.3,1.32,1.29,1.295,89119.0,1.29979,80
2025-02-07 09:31:00-05:00,1.2901,1.3095,1.29,1.305,30006.0,1.29812,46
2025-02-07 09:32:00-05:00,1.305,1.31,1.3,1.305,7661.0,1.30626,48
2025-02-07 09:33:00-05:00,1.305,1.31,1.3,1.31,35990.0,1.30944,71
2025-02-07 09:34:00-05:00,1.305,1.31,1.3037,1.3048,17394.0,1.30681,14
2025-02-07 09:35:00-05:00,1.305,1.31,1.3,1.3086,24969.0,1.30357,22
2025-02-07 09:36:00-05:00,1.31,1.31,1.3,1.3,83561.0,1.3014,101
2025-02-07 09:37:00-05:00,1.3082,1.31,1.28,1.2881,92891.0,1.29749,99
2025-02-07 09:38:00-05:00,1.285,1.31,1.285,1.301,18974.0,1.29804,40
2025-02-07 09:39:00-05:00,1.3,1.3099,1.29,1.29,4843.0,1.30271,19
2025-02-07 09:40:00-05:00,1.2998,1.3,1.29,1.29,18712.0,1.29217,35
2025-02-07 09:41:00-05:00,1.2905,1.3,1.29,1.295,11915.0,1.29298,15
2025-02-07 09:42:00-05:00,1.29,1.2952,1.29,1.29,6412.0,1.29162,4
2025-02-07 09:43:00-05:00,1.2911,1.3,1.29,1.3,17611.0,1.29394,11
2025-02-07 09:44:00-05:00,1.29,1.31,1.29,1.305,36004.0,1.29952,63
2025-02-07 09:45:00-05:00,1.3028,1.305,1.3028,1.305,1002.0,1.3039,4
2025-02-07 09:46:00-05:00,1.3005,1.31,1.3005,1.3099,11326.0,1.30795,16
2025-02-07 09:47:00-05:00,1.3,1.32,1.3,1.315,20618.0,1.31337,27
2025-02-07 09:48:00-05:00,1.315,1.32,1.31,1.315,19064.0,1.31684,34
2025-02-07 09:49:00-05:00,1.315,1.3197,1.315,1.3178,18207.0,1.31585,11
2025-02-07 09:50:00-05:00,1.315,1.3162,1.315,1.3162,2436.0,1.31599,2
2025-02-07 09:51:00-05:00,1.315,1.315,1.31,1.31,2165.0,1.31195,6
2025-02-07 09:52:00-05:00,1.3136,1.32,1.31,1.315,7545.0,1.31563,25
2025-02-07 09:53:00-05:00,1.319,1.32,1.31,1.3169,13630.0,1.31767,10
2025-02-07 09:54:00-05:00,1.315,1.32,1.3105,1.319,8381.0,1.31881,16
2025-02-07 09:55:00-05:00,1.32,1.32,1.31,1.31,11506.0,1.31922,9
2025-02-07 09:56:00-05:00,1.315,1.3199,1.31,1.318,2832.0,1.31522,7
2025-02-07 09:57:00-05:00,1.32,1.32,1.31,1.318,6399.0,1.31554,8
2025-02-07 09:58:00-05:00,1.32,1.32,1.31,1.315,9980.0,1.31202,15
2025-02-07 09:59:00-05:00,1.315,1.315,1.315,1.315,0.0,1.315,0
2025-02-07 10:00:00-05:00,1.31,1.31,1.3,1.305,25991.0,1.30396,46
2025-02-07 10:01:00-05:00,1.305,1.305,1.3005,1.3013,2815.0,1.3036,4
2025-02-07 10:02:00-05:00,1.3,1.305,1.29,1.295,41098.0,1.29218,33
2025-02-07 10:03:00-05:00,1.3,1.305,1.295,1.3,14867.0,1.30018,27
2025-02-07 10:04:00-05:00,1.295,1.3,1.29,1.2952,11250.0,1.29234,15
2025-02-07 10:05:00-05:00,1.3,1.31,1.29,1.305,22626.0,1.30241,39
2025-02-07 10:06:00-05:00,1.305,1.32,1.3001,1.32,55689.0,1.31726,78
2025-02-07 10:07:00-05:00,1.3155,1.32,1.315,1.3162,8280.0,1.31555,21
2025-02-07 10:08:00-05:00,1.315,1.32,1.31,1.32,6053.0,1.31616,11
2025-02-07 10:09:00-05:00,1.3165,1.32,1.31,1.3186,8464.0,1.31402,12
2025-02-07 10:10:00-05:00,1.32,1.32,1.31,1.31,7598.0,1.31073,11
2025-02-07 10:11:00-05:00,1.3118,1.3185,1.3,1.305,31767.0,1.3097,36
2025-02-07 10:12:00-05:00,1.305,1.31,1.305,1.31,24662.0,1.30932,19
2025-02-07 10:13:00-05:00,1.305,1.32,1.305,1.315,106407.0,1.3185,170
2025-02-07 10:14:00-05:00,1.3114,1.3114,1.31,1.31,1100.0,1.31127,2
2025-02-07 10:15:00-05:00,1.31,1.3171,1.31,1.31,1100.0,1.31511,3
2025-02-07 10:16:00-05:00,1.3184,1.3184,1.3137,1.315,3121.0,1.31579,4
2025-02-07 10:17:00-05:00,1.315,1.32,1.315,1.32,1447.0,1.31785,4
2025-02-07 10:18:00-05:00,1.315,1.32,1.31,1.32,5574.0,1.3155,5
2025-02-07 10:19:00-05:00,1.3137,1.32,1.3137,1.32,795.0,1.31568,2
2025-02-07 10:20:00-05:00,1.32,1.34,1.32,1.3281,109171.0,1.32297,134
2025-02-07 10:21:00-05:00,1.3299,1.3312,1.3252,1.3252,15930.0,1.32985,33
2025-02-07 10:22:00-05:00,1.33,1.3301,1.33,1.33,22000.0,1.33008,11
2025-02-07 10:23:00-05:00,1.335,1.3352,1.33,1.33,4286.0,1.33299,4
2025-02-07 10:24:00-05:00,1.33,1.3303,1.33,1.3303,10700.0,1.33028,2
2025-02-07 10:25:00-05:00,1.335,1.335,1.33,1.335,10340.0,1.33063,7
2025-02-07 10:26:00-05:00,1.3307,1.34,1.33,1.34,18801.0,1.33408,6
2025-02-07 10:27:00-05:00,1.335,1.3395,1.3301,1.335,46400.0,1.33797,7
2025-02-07 10:28:00-05:00,1.3301,1.335,1.3301,1.3315,1538.0,1.33366,3
2025-02-07 10:29:00-05:00,1.3399,1.3399,1.33,1.33,6989.0,1.33782,6
2025-02-07 10:30:00-05:00,1.335,1.3399,1.33,1.3399,11243.0,1.33229,8
2025-02-07 10:31:00-05:00,1.3305,1.3399,1.33,1.3377,2450.0,1.33717,5
2025-02-07 10:32:00-05:00,1.338,1.338,1.325,1.33,37775.0,1.32969,43
2025-02-07 10:33:00-05:00,1.32,1.33,1.32,1.33,17129.0,1.32788,23
2025-02-07 10:34:00-05:00,1.3281,1.3281,1.3222,1.325,350.0,1.32469,3
2025-02-07 10:35:00-05:00,1.3213,1.3305,1.3213,1.3305,19358.0,1.32798,34
2025-02-07 10:36:00-05:00,1.3301,1.34,1.33,1.3305,10319.0,1.33214,12
2025-02-07 10:37:00-05:00,1.3301,1.3301,1.33,1.33,1308.0,1.33008,2
2025-02-07 10:38:00-05:00,1.33,1.335,1.32,1.32,7783.0,1.32971,7
2025-02-07 10:39:00-05:00,1.33,1.33,1.32,1.32,200.0,1.325,2
2025-02-07 10:40:00-05:00,1.325,1.33,1.3201,1.33,10198.0,1.32075,10
2025-02-07 10:41:00-05:00,1.3201,1.33,1.3201,1.33,1925.0,1.32657,6
2025-02-07 10:42:00-05:00,1.3267,1.3267,1.32,1.3211,2683.0,1.32516,5
2025-02-07 10:43:00-05:00,1.32,1.33,1.315,1.315,27163.0,1.32061,46
2025-02-07 10:44:00-05:00,1.3172,1.32,1.31,1.31,25500.0,1.31481,12
2025-02-07 10:45:00-05:00,1.3113,1.3199,1.3113,1.315,1501.0,1.31434,3
2025-02-07 10:46:00-05:00,1.31,1.315,1.31,1.3118,1450.0,1.31376,5
2025-02-07 10:47:00-05:00,1.32,1.3264,1.315,1.32,35200.0,1.3198,64
2025-02-07 10:48:00-05:00,1.325,1.33,1.3227,1.3266,5570.0,1.32841,8
2025-02-07 10:49:00-05:00,1.3266,1.3266,1.3266,1.3266,0.0,1.3266,0
2025-02-07 10:50:00-05:00,1.325,1.325,1.325,1.325,1000.0,1.325,2
2025-02-07 10:51:00-05:00,1.325,1.325,1.325,1.325,6000.0,1.325,3
2025-02-07 10:52:00-05:00,1.325,1.325,1.3205,1.3205,1292.0,1.32085,2
2025-02-07 10:53:00-05:00,1.325,1.3285,1.3136,1.315,10873.0,1.32338,19
2025-02-07 10:54:00-05:00,1.3199,1.32,1.31,1.31,8650.0,1.31608,5
2025-02-07 10:55:00-05:00,1.31,1.31,1.31,1.31,0.0,1.31,0
2025-02-07 10:56:00-05:00,1.3101,1.3101,1.3101,1.3101,2000.0,1.3101,1
2025-02-07 10:57:00-05:00,1.3108,1.3133,1.3105,1.3133,2100.0,1.31198,3
2025-02-07 10:58:00-05:00,1.3105,1.3105,1.3105,1.3105,236.0,1.3105,1
2025-02-07 10:59:00-05:00,1.31,1.315,1.31,1.315,3550.0,1.31106,4
2025-02-07 11:00:00-05:00,1.31,1.315,1.31,1.31,19289.0,1.31021,4
2025-02-07 11:01:00-05:00,1.315,1.3191,1.31,1.31,7587.0,1.31443,9
2025-02-07 11:02:00-05:00,1.31,1.311,1.31,1.311,2702.0,1.31068,5
2025-02-07 11:03:00-05:00,1.315,1.315,1.3143,1.3143,2401.0,1.31488,2
2025-02-07 11:04:00-05:00,1.3166,1.3198,1.3,1.3085,15702.0,1.31035,23
2025-02-07 11:05:00-05:00,1.305,1.3099,1.3,1.3005,26925.0,1.30139,22
2025-02-07 11:06:00-05:00,1.3018,1.31,1.3,1.3052,1975.0,1.30199,6
2025-02-07 11:07:00-05:00,1.31,1.31,1.3,1.31,28065.0,1.30905,35
2025-02-07 11:08:00-05:00,1.31,1.31,1.3,1.31,2271.0,1.30491,4
2025-02-07 11:09:00-05:00,1.305,1.3095,1.305,1.305,1550.0,1.30552,4
2025-02-07 11:10:00-05:00,1.3,1.31,1.3,1.305,8104.0,1.30136,7
2025-02-07 11:11:00-05:00,1.305,1.305,1.305,1.305,0.0,1.305,0
2025-02-07 11:12:00-05:00,1.3,1.3,1.3,1.3,150.0,1.3,1
2025-02-07 11:13:00-05:00,1.3023,1.3081,1.3023,1.3081,230.0,1.30482,2
2025-02-07 11:14:00-05:00,1.3018,1.31,1.3018,1.305,3024.0,1.30894,4
2025-02-07 11:15:00-05:00,1.305,1.305,1.305,1.305,500.0,1.305,2
2025-02-07 11:16:00-05:00,1.31,1.31,1.31,1.31,1500.0,1.31,1
2025-02-07 11:17:00-05:00,1.31,1.31,1.31,1.31,0.0,1.31,0
2025-02-07 11:18:00-05:00,1.3036,1.3099,1.3001,1.305,4865.0,1.30311,6
2025-02-07 11:19:00-05:00,1.31,1.31,1.305,1.31,16047.0,1.30906,45
2025-02-07 11:20:00-05:00,1.305,1.315,1.305,1.3101,11914.0,1.31111,14
2025-02-07 11:21:00-05:00,1.32,1.32,1.3101,1.3148,3672.0,1.31422,4
2025-02-07 11:22:00-05:00,1.31,1.31,1.3,1.3,5688.0,1.30703,8
2025-02-07 11:23:00-05:00,1.3001,1.3099,1.3,1.3081,5250.0,1.3022,5
2025-02-07 11:24:00-05:00,1.305,1.305,1.3014,1.305,5115.0,1.30367,5
2025-02-07 11:25:00-05:00,1.3,1.305,1.3,1.3021,1230.0,1.30224,5
2025-02-07 11:26:00-05:00,1.3001,1.305,1.3001,1.305,1800.0,1.30064,3
2025-02-07 11:27:00-05:00,1.305,1.305,1.305,1.305,0.0,1.305,0
2025-02-07 11:28:00-05:00,1.3,1.31,1.3,1.31,21369.0,1.30061,28
2025-02-07 11:29:00-05:00,1.3,1.31,1.29,1.2952,48227.0,1.29249,25
2025-02-07 11:30:00-05:00,1.2901,1.3,1.2901,1.295,6014.0,1.29719,8
2025-02-07 11:31:00-05:00,1.295,1.3,1.295,1.2999,16636.0,1.29992,25
2025-02-07 11:32:00-05:00,1.3001,1.31,1.3001,1.3099,18245.0,1.30824,4
2025-02-07 11:33:00-05:00,1.3099,1.3099,1.3099,1.3099,0.0,1.3099,0
2025-02-07 11:34:00-05:00,1.3099,1.3099,1.3001,1.3001,13061.0,1.30642,8
2025-02-07 11:35:00-05:00,1.305,1.305,1.3,1.305,3130.0,1.30072,7
2025-02-07 11:36:00-05:00,1.3,1.3075,1.3,1.3041,7485.0,1.30251,5
2025-02-07 11:37:00-05:00,1.3,1.3003,1.3,1.3003,600.0,1.30005,2
2025-02-07 11:38:00-05:00,1.3,1.3048,1.3,1.3048,1100.0,1.30436,2
2025-02-07 11:39:00-05:00,1.3077,1.3077,1.305,1.305,316.0,1.30653,2
2025-02-07 11:40:00-05:00,1.305,1.305,1.305,1.305,0.0,1.305,0
2025-02-07 11:41:00-05:00,1.3,1.3,1.3,1.3,1000.0,1.3,1
2025-02-07 11:42:00-05:00,1.305,1.305,1.3,1.3,3100.0,1.30484,2
2025-02-07 11:43:00-05:00,1.3,1.3071,1.3,1.305,1080.0,1.30304,4
2025-02-07 11:44:00-05:00,1.3,1.3,1.3,1.3,520.0,1.3,1
2025-02-07 11:45:00-05:00,1.3,1.3,1.3,1.3,0.0,1.3,0
2025-02-07 11:46:00-05:00,1.3,1.3,1.3,1.3,0.0,1.3,0
2025-02-07 11:47:00-05:00,1.3061,1.3099,1.3,1.305,6130.0,1.30567,8
2025-02-07 11:48:00-05:00,1.3,1.305,1.3,1.305,300.0,1.30333,2
