date,open,high,low,close,volume,average,barCount
2025-02-06 09:30:00-05:00,22.46,22.46,22.46,22.46,189.0,22.46,1
2025-02-06 09:31:00-05:00,22.46,22.46,22.46,22.46,0.0,22.46,0
2025-02-06 09:32:00-05:00,22.46,22.46,22.46,22.46,0.0,22.46,0
2025-02-06 09:33:00-05:00,22.46,22.46,22.46,22.46,0.0,22.46,0
2025-02-06 09:34:00-05:00,22.98,22.98,22.98,22.98,452.0,22.98,1
2025-02-06 09:35:00-05:00,22.98,22.98,22.98,22.98,0.0,22.98,0
2025-02-06 09:36:00-05:00,22.98,22.98,22.98,22.98,0.0,22.98,0
2025-02-06 09:37:00-05:00,22.98,22.98,22.98,22.98,0.0,22.98,0
2025-02-06 09:38:00-05:00,22.98,22.98,22.98,22.98,0.0,22.98,0
2025-02-06 09:39:00-05:00,22.98,22.98,22.98,22.98,0.0,22.98,0
2025-02-06 09:40:00-05:00,22.87,22.87,22.87,22.87,100.0,22.87,1
2025-02-06 09:41:00-05:00,22.86,22.86,22.85,22.85,200.0,22.855,2
2025-02-06 09:42:00-05:00,22.84,22.99,22.84,22.99,209.0,22.918,2
2025-02-06 09:43:00-05:00,23.0,23.0,22.73,22.73,1747.0,22.969,16
2025-02-06 09:44:00-05:00,22.73,22.73,22.73,22.73,0.0,22.73,0
2025-02-06 09:45:00-05:00,22.73,22.73,22.73,22.73,0.0,22.73,0
2025-02-06 09:46:00-05:00,22.73,22.73,22.73,22.73,0.0,22.73,0
2025-02-06 09:47:00-05:00,22.73,22.73,22.73,22.73,0.0,22.73,0
2025-02-06 09:48:00-05:00,22.73,22.73,22.73,22.73,0.0,22.73,0
2025-02-06 09:49:00-05:00,22.73,22.73,22.73,22.73,0.0,22.73,0
2025-02-06 09:50:00-05:00,23.31,23.31,23.31,23.31,200.0,23.31,2
2025-02-06 09:51:00-05:00,23.5,23.5,23.5,23.5,346.0,23.5,2
2025-02-06 09:52:00-05:00,23.5,23.5,23.5,23.5,200.0,23.5,1
2025-02-06 09:53:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 09:54:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 09:55:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 09:56:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 09:57:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 09:58:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 09:59:00-05:00,23.5,23.5,23.5,23.5,0.0,23.5,0
2025-02-06 10:00:00-05:00,23.49,23.49,23.49,23.49,149.0,23.49,1
2025-02-06 10:01:00-05:00,23.44,23.44,23.44,23.44,100.0,23.44,1
2025-02-06 10:02:00-05:00,23.44,23.44,23.44,23.44,0.0,23.44,0
2025-02-06 10:03:00-05:00,23.44,23.44,23.44,23.44,0.0,23.44,0
2025-02-06 10:04:00-05:00,23.44,23.44,23.44,23.44,0.0,23.44,0
2025-02-06 10:05:00-05:00,23.44,23.44,23.44,23.44,0.0,23.44,0
2025-02-06 10:06:00-05:00,23.64,23.64,23.64,23.64,100.0,23.64,1
2025-02-06 10:07:00-05:00,23.64,23.64,23.64,23.64,0.0,23.64,0
2025-02-06 10:08:00-05:00,23.64,23.64,23.64,23.64,0.0,23.64,0
2025-02-06 10:09:00-05:00,23.55,23.55,23.48,23.48,450.0,23.527,3
2025-02-06 10:10:00-05:00,23.35,23.35,23.35,23.35,249.0,23.35,1
2025-02-06 10:11:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:12:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:13:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:14:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:15:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:16:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:17:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:18:00-05:00,23.35,23.35,23.35,23.35,0.0,23.35,0
2025-02-06 10:19:00-05:00,23.63,23.63,23.41,23.41,349.0,23.567,2
2025-02-06 10:20:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:21:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:22:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:23:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:24:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:25:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:26:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:27:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:28:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:29:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:30:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:31:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:32:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:33:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:34:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:35:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:36:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:37:00-05:00,23.41,23.41,23.41,23.41,0.0,23.41,0
2025-02-06 10:38:00-05:00,23.8,23.8,23.8,23.8,250.0,23.8,1
2025-02-06 10:39:00-05:00,23.8,23.8,23.8,23.8,414.0,23.8,1
2025-02-06 10:40:00-05:00,23.75,23.75,23.75,23.75,100.0,23.75,1
2025-02-06 10:41:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:42:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:43:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:44:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:45:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:46:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:47:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:48:00-05:00,23.75,23.75,23.75,23.75,0.0,23.75,0
2025-02-06 10:49:00-05:00,23.7,23.7,23.68,23.7,300.0,23.693,3
2025-02-06 10:50:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:51:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:52:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:53:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:54:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:55:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:56:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:57:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:58:00-05:00,23.7,23.7,23.7,23.7,0.0,23.7,0
2025-02-06 10:59:00-05:00,23.69,23.88,23.69,23.88,1146.0,23.732,5
2025-02-06 11:00:00-05:00,23.88,23.88,23.88,23.88,0.0,23.88,0
2025-02-06 11:01:00-05:00,23.88,23.88,23.88,23.88,0.0,23.88,0
2025-02-06 11:02:00-05:00,23.88,23.88,23.88,23.88,0.0,23.88,0
2025-02-06 11:03:00-05:00,23.88,23.88,23.88,23.88,0.0,23.88,0
2025-02-06 11:04:00-05:00,23.89,23.89,23.88,23.89,300.0,23.89,1
2025-02-06 11:05:00-05:00,23.89,23.89,23.89,23.89,0.0,23.89,0
2025-02-06 11:06:00-05:00,23.71,23.72,23.71,23.71,100.0,23.715,1
2025-02-06 11:07:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:08:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:09:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:10:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:11:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:12:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:13:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:14:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:15:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:16:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:17:00-05:00,23.54,23.54,23.54,23.54,200.0,23.54,2
2025-02-06 11:18:00-05:00,23.54,23.54,23.54,23.54,0.0,23.54,0
2025-02-06 11:19:00-05:00,23.54,23.54,23.54,23.54,0.0,23.54,0
2025-02-06 11:20:00-05:00,23.57,23.57,23.57,23.57,100.0,23.57,1
2025-02-06 11:21:00-05:00,23.57,23.57,23.57,23.57,0.0,23.57,0
2025-02-06 11:22:00-05:00,23.71,23.71,23.71,23.71,100.0,23.71,1
2025-02-06 11:23:00-05:00,23.71,23.71,23.71,23.71,0.0,23.71,0
2025-02-06 11:24:00-05:00,23.56,23.56,23.56,23.56,100.0,23.56,1
2025-02-06 11:25:00-05:00,23.56,23.56,23.56,23.56,0.0,23.56,0
2025-02-06 11:26:00-05:00,23.56,23.56,23.56,23.56,0.0,23.56,0
2025-02-06 11:27:00-05:00,23.56,23.56,23.56,23.56,0.0,23.56,0
2025-02-06 11:28:00-05:00,23.6,23.6,23.57,23.57,450.0,23.593,3
2025-02-06 11:29:00-05:00,23.57,23.57,23.57,23.57,0.0,23.57,0
2025-02-06 11:30:00-05:00,23.57,23.57,23.57,23.57,0.0,23.57,0
2025-02-06 11:31:00-05:00,23.57,23.57,23.57,23.57,0.0,23.57,0
2025-02-06 11:32:00-05:00,23.6,23.6,23.6,23.6,100.0,23.6,1
2025-02-06 11:33:00-05:00,23.53,23.53,23.53,23.53,200.0,23.53,2
2025-02-06 11:34:00-05:00,23.53,23.53,23.53,23.53,0.0,23.53,0
2025-02-06 11:35:00-05:00,23.59,23.59,23.59,23.59,100.0,23.59,1
2025-02-06 11:36:00-05:00,23.59,23.59,23.59,23.59,0.0,23.59,0
2025-02-06 11:37:00-05:00,23.49,23.49,23.49,23.49,100.0,23.49,1
2025-02-06 11:38:00-05:00,23.49,23.49,23.49,23.49,0.0,23.49,0
2025-02-06 11:39:00-05:00,23.49,23.49,23.49,23.49,0.0,23.49,0
2025-02-06 11:40:00-05:00,23.49,23.49,23.49,23.49,0.0,23.49,0
2025-02-06 11:41:00-05:00,23.49,23.49,23.49,23.49,100.0,23.49,1
2025-02-06 11:42:00-05:00,23.49,23.49,23.17,23.17,1564.0,23.431,10
2025-02-06 11:43:00-05:00,23.03,23.03,22.98,22.98,300.0,23.007,3
2025-02-06 11:44:00-05:00,22.98,22.98,22.98,22.98,0.0,22.98,0
2025-02-06 11:45:00-05:00,22.97,22.97,22.97,22.97,100.0,22.97,1
2025-02-06 11:46:00-05:00,22.97,22.97,22.97,22.97,0.0,22.97,0
2025-02-06 11:47:00-05:00,22.97,22.97,22.97,22.97,0.0,22.97,0
